lemma	POS	freq	declension
фиалочка	S	1	1
аромат	S	1	2
веселенький	A	1	
чапка	S	1	1
по-всякому	ADV	1	
переплетаться	V	1	
аленушкин	S	1	2
помаленьку	ADV	1	
поплавать	V	1	
стройка	S	1	1
подкатить	V	1	
шлак	S	1	2
молодчина	S	1	1
гравий	S	1	2
увы	INTJ	1	
алексей	S	1	2
сигналить	V	1	
поломка	S	1	1
василий	S	1	2
маруся	S	1	1
аллейка	S	1	1
рябина	S	1	1
автомашина	S	1	1
фанерный	A	1	
шумный	A	1	
волга	S	1	1
по-собачьи	ADV	1	
замечание	S	1	2
анна	S	1	1
николаевна	S	1	1
ильич	S	1	2
каланча	S	1	1
бывший	A	1	
флотский	S	1	А
старшина	S	1	1
погон	S	1	2
кокарда	S	1	1
шинель	S	1	3
герб	S	1	2
отражаться	V	1	
пионер	S	1	2
ми	S	1	Н
нер	S	1	2
уважать	V	1	
поломаться	V	1	
проезд	S	1	2
сотрудник	S	1	2
оруда	S	1	1
подворачивать	V	1	
восстанавливать	V	1	
аптечный	A	1	
ларек	S	1	2
колин	S	1	2
распаласить	V	1	
ученик	S	1	2
созорничать	V	1	
фартук	S	1	2
болтушка	S	1	1
ранец	S	1	2
двойка	S	1	1
эмблема	S	1	1
ученица	S	1	1
издалека	ADV	1	
универмаг	S	1	2
трамвайный	A	1	
сорванец	S	1	2
ледолом	S	1	2
старинка	S	1	1
бабуся	S	1	1
дежурить	V	1	
перегибаться	V	1	
пропасть	S	1	3
перепугать	V	1	
здание	S	1	2
восстание	S	1	2
козырнуть	V	1	
почетный	A	1	
натянутый	A	1	
гладко	ADV	1	
каток	S	1	2
трибуна	S	1	1
конькобежец	S	1	2
старт	S	1	2
болельщик	S	1	2
папаша	S	1	1
вероятно	ADV	1	
динамо	S	1	Н
состязание	S	1	2
приз	S	1	2
водитель	S	1	2
автолюбитель	S	1	2
подкидывать	V	1	
многотонный	A	1	
салазки	S	1	T
продырявливать	V	1	
екнуть	V	1	
начальство	S	1	2
смущение	S	1	2
морщить	V	1	
балтфлот	S	1	2
хмурить	V	1	
щурить	V	1	
жезл	S	1	2
сторониться	V	1	
милицейский	A	1	
непослушный	A	1	
обидно	ADV	1	
краснеть	V	1	
волок	S	1	2
обомлевать	V	1	
освежать	V	1	
прореветь	V	1	
стесняться	V	1	
оделять	V	1	
бугорок	S	1	2
дружище	S	1	2
скоротать	V	1	
лукошко	S	1	2
пропищать	V	1	
крынка	S	1	1
откидываться	V	1	
подкоп	S	1	2
раздавать	V	1	
детишки	S	1	T
прорычать	V	1	
липовый	A	1	
морковь	S	1	3
бобик	S	1	2
заставать	V	1	
теснота	S	1	1
намокать	V	1	
обсыхать	V	1	
досказывать	V	1	
второпях	ADV	1	
перепугаться	V	1	
ужо	ADV	1	
проскочить	V	1	
серова	S	1	1
хохотушка	S	1	1
хвостушка	S	1	1
хлопотушка	S	1	1
хозяйничать	V	1	
наперсточек	S	1	2
поросячий	A	1	
тре	S	1	Н
поторапливаться	V	1	
бегом	ADV	1	
садочек	S	1	2
подкашивать	V	1	
водонос	S	1	2
раскатиться	V	1	
отлетать	V	1	
опоминаться	V	1	
помутиться	V	1	
шарахнуться	V	1	
медведище	S	1	2
наскакивать	V	1	
уцелеть	V	1	
дума	S	1	1
подстерегать	V	1	
хоронить	V	1	
времечко	S	1	2
слезиться	V	1	
ощупь	S	1	3
впиваться	V	1	
коготок	S	1	2
плюха	S	1	1
зинок	S	1	None
нинок	S	1	None
помпончик	S	1	2
закопать	V	1	
догорать	V	1	
ночка	S	1	1
допевать	V	1	
белолап	S	1	2
ноченька	S	1	1
танечка	S	1	1
колпачок	S	1	2
припасать	V	1	
шалун	S	1	2
травушка	S	1	1
муравушка	S	1	1
люлечка	S	1	1
перехваливать	V	1	
раздвигаться	V	1	
знакомиться	V	1	
одобрительно	ADV	1	
дождливый	A	1	
кружева	S	1	T
сдружаться	V	1	
прочее	SPRO	1	
превращение	S	1	2
видеться	V	1	
насовсем	ADV	1	
мелодия	S	1	1
повзрослеть	V	1	
колка	S	1	1
каблучок	S	1	2
пунцовый	A	1	
снегурочка	S	1	1
стекляшка	S	1	1
витой	A	1	
литой	A	1	
пылиться	V	1	
маленький	S	1	А
венгерский	A	1	
поначалу	ADV	1	
понурый	A	1	
одолевать	V	1	
успокаивать	V	1	
улаживать	V	1	
ворочать	V	1	
малость	S	1	3
сравниваться	V	1	
помалу	ADV	1	
лечиться	V	1	
излечивать	V	1	
исцелять	V	1	
кобыла	S	1	1
ангина	S	1	1
скарлатина	S	1	1
холерина	S	1	1
аппендицит	S	1	2
малярия	S	1	1
калахари	S	1	Н
фернандо	S	1	Н
воротися	S	1	1
бушевать	V	1	
пальма	S	1	1
рыскать	V	1	
корь	S	1	3
оспа	S	1	1
бредить	V	1	
прикорнуть	V	1	
акулят	S	1	2
сутки	S	1	T
вывихивать	V	1	
плечико	S	1	2
айболь	S	1	3
верблюжонок	S	1	2
несчастный	S	1	А
каракул	S	1	2
щекотать	V	1	
сотрясаться	V	1	
килиманджаро	S	1	2
взъерошивать	V	1	
милая	S	1	А
такса	S	1	1
усадить	V	1	
обступать	V	1	
всевозможный	A	1	
ненадолго	ADV	1	
лисеночек	S	1	2
рассыпчатый	A	1	
застыдиться	V	1	
сонно	ADV	1	
колхоз	S	1	2
преграждать	V	1	
слабо	ADV	1	
растепло	ADV	1	
сверкающий	A	1	
помириться	V	1	
утвердительно	ADV	1	
сервиз	S	1	2
ненужный	A	1	
немногие	SPRO	1	
непрочный	A	1	
загадочный	A	1	
мгновенно	ADV	1	
необыкновенно	ADV	1	
горошина	S	1	1
ненадобность	S	1	3
портниха	S	1	1
дошивать	V	1	
инженер	S	1	2
летчик	S	1	2
мастерить	V	1	
механический	A	1	
пятерка	S	1	1
распушать	V	1	
буфетная	S	1	А
рашютик	S	1	2
покружиться	V	1	
спящий	A	1	
очередной	A	1	
деталь	S	1	3
легкомысленный	A	1	
естественно	ADV	1	
элегантный	A	1	
фасон	S	1	2
неузнаваемость	S	1	3
струмышкин	S	1	2
несуразность	S	1	3
ветреный	A	1	
захрюкать	V	1	
закрякать	V	1	
замычать	V	1	
паинька	S	1	1
по-заячьи	ADV	1	
лопотать	V	1	
неразумный	A	1	
излавливать	V	1	
мышеловка	S	1	1
курчонок	S	1	2
осказка	S	1	1
ковш	S	1	2
лягушенок	S	1	2
затопать	V	1	
гусиный	A	1	
заржать	V	1	
баюкать	V	1	
дворик	S	1	2
лиска	S	1	1
обтирать	V	1	
медведюшко	S	1	2
лей	S	1	2
вес	S	1	2
усатик	S	1	2
медвежоноккоторый	A	1	
дружитсзаяц	S	1	2
медвежоноккоторыйдружитсзаяц	S	1	2
расстраивать	V	1	
постанывать	V	1	
стоматолог	S	1	2
неболейка	S	1	1
задумчиво	ADV	1	
готовность	S	1	3
пыльца	S	1	1
болезабывайк	S	1	2
врач	S	1	2
печяльно	ADV	1	
озабоченный	A	1	
прерыжий	A	1	
путный	A	1	
удалять	V	1	
ой-ой-ой	INTJ	1	
волнение	S	1	2
обматывать	V	1	
растерянно	ADV	1	
облегченно	ADV	1	
затевать	V	1	
чехарда	S	1	1
постукивать	V	1	
прибаутка	S	1	1
просвещать	V	1	
грушица	S	1	1
кучерявый	A	1	
припускать	V	1	
жито	S	1	2
раный	A	1	
крапивушка	S	1	1
нарва	S	1	1
вволюшку	ADV	1	
сытный	A	1	
пойло	S	1	2
сливочки	S	1	T
гривушка	S	1	1
потряхивать	V	1	
побрякивать	V	1	
колечушка	S	1	1
звяк	S	1	2
козушко	S	1	2
белоногушка	S	1	1
страшиться	V	1	
посередь	PR	1	
долинушка	S	1	1
белена	S	1	1
маковка	S	1	1
сучковатенький	A	1	
навивать	V	1	
подъезд	S	1	2
измятый	A	1	
четко	ADV	1	
вливать	V	1	
андрюшка	S	1	1
адрес	S	1	2
андрейка	S	1	1
неплохой	A	1	
семейка	S	1	1
гражданин	S	1	2
трехлетний	A	1	
получатель	S	1	2
заказной	A	1	
позор	S	1	2
адресат	S	1	2
братство	S	1	2
дорого	ADV	1	
парусок	S	1	2
стружок	S	1	2
водовоз	S	1	2
черепашка	S	1	1
черепашонка	S	1	1
шелков	S	1	2
протаптывать	V	1	
тропочка	S	1	1
срок	S	1	2
варвара	S	1	1
доваривать	V	1	
красная	S	1	А
врастать	V	1	
рубец	S	1	2
алена	S	1	1
сарафан	S	1	2
скидывать	V	1	
горюшко	S	1	2
подсолнух	S	1	2
истреблять	V	1	
тратить	V	1	
длинноклювый	A	1	
зверушка	S	1	1
вдоволь	ADV	1	
нажужжаться	V	1	
недотрога	S	1	1
рыжеватый	A	1	
плутоватый	A	1	
барашек	S	1	2
лесна	S	1	1
вьюжный	A	1	
снеговой	A	1	
ворошить	V	1	
белить	V	1	
буйно	ADV	1	
чудиш	S	1	2
сеф	S	1	2
чучело	S	1	2
фрукт	S	1	2
нате	PART	1	
гривенничек	S	1	2
покупатель	S	1	2
копейка	S	1	1
сосчитать	V	1	
вотэ	S	1	Н
бесплатно	ADV	1	
изгибаться	V	1	
ежиха	S	1	1
щучата	S	1	T
щучкин	A	1	
щучка	S	1	1
отрыть	V	1	
нарезать	V	1	
свежо	ADV	1	
душисто	ADV	1	
румяно	ADV	1	
насквозь	ADV	1	
горючее	S	1	2
озябнуть	V	1	
накрываться	V	1	
идтись	V	1	
едется	V	1	
падаться	V	1	
шибаев	S	1	2
цаплин	S	1	2
шлыгин	S	1	2
цапленок	S	1	2
измайлов	S	1	2
бжехв	S	1	2
пресухо	ADV	1	
правдивость	S	1	3
змай	S	1	2
щедро	ADV	1	
бег	S	1	2
отталкивать	V	1	
гном	S	1	2
цокать	V	1	
хвостатый	A	1	
свирепый	A	1	
просека	S	1	1
клокова	S	1	1
пуховый	A	1	
свистулька	S	1	1
выше	ADV	1	
закачивать	V	1	
свисточек	S	1	2
огонечек	S	1	2
липа	S	1	1
ныне	ADV	1	
марш	S	1	2
порядком	ADV	1	
смертельный	A	1	
двухметровый	A	1	
немыслимый	A	1	
отпрядывать	V	1	
поскальзываться	V	1	
слопать	V	1	
суматоха	S	1	1
кулиса	S	1	1
нелегкий	A	1	
выглаживать	V	1	
опасно	ADV	1	
гимнаст	S	1	2
лебедев	S	1	2
кумач	S	1	2
доплывать	V	1	
несъедобный	A	1	
гребенка	S	1	1
репейник	S	1	2
алексеев	S	1	2
съеживаться	V	1	
плещеев	S	1	2
прощебечь	S	1	3
кремлевский	A	1	
калиновский	A	1	
серов	S	1	2
колосок	S	1	2
приход	S	1	2
эхо	S	1	2
перво-наперво	ADV	1	
напускать	V	1	
барсук	S	1	2
беспробудный	A	1	
оседлый	A	1	
телогрейка	S	1	1
слякоть	S	1	3
пересыхать	V	1	
заругаться	V	1	
медведушко	S	1	2
уклон	S	1	2
взреветь	V	1	
заскрипеть	V	1	
прижигать	V	1	
покосолапить	V	1	
гладенький	A	1	
дмитриев	S	1	2
кулачок	S	1	2
весить	V	1	
полкилограмма	S	1	T
пообедать	V	1	
пономарев	S	1	2
черенок	S	1	2
скатиться	V	1	
страничка	S	1	1
вкатиться	V	1	
надкусать	V	1	
ослица	S	1	1
непонятный	A	1	
ермолаев	S	1	2
поселок	S	1	2
расчищать	V	1	
расквашивать	V	1	
топтыгин	S	1	2
развалить	V	1	
набегать	V	1	
шашка	S	1	1
шахматы	S	1	T
домино	S	1	Н
копаться	V	1	
потешный	A	1	
гримасничать	V	1	
шпроты	S	1	T
ванная	S	1	А
мелко	ADV	1	
демонстрация	S	1	1
звонить	V	1	
строгать	V	1	
бизон	S	1	2
глухарь	S	1	2
ловкий	A	1	
ужик	S	1	2
выдавливать	V	1	
киснуть	V	1	
фырчать	V	1	
кафе	S	1	Н
запивать	V	1	
газировать	V	1	
выскакивать	V	1	
разбрызгиваться	V	1	
учитель	S	1	2
композ	S	1	2
строгание	S	1	2
честно	ADV	1	
дениска	S	1	1
разность	S	1	3
поведывать	V	1	
эстафета	S	1	1
поерзать	V	1	
батон	S	1	2
кекс	S	1	2
пирожное	S	1	А
тульский	S	1	А
глазуровать	V	1	
повидло	S	1	2
рис	S	1	2
горячо	ADV	1	
ванильный	A	1	
килька	S	1	1
сайра	S	1	1
судак	S	1	2
маринад	S	1	2
томат	S	1	2
частик	S	1	2
икра	S	1	1
баклажанный	A	1	
ломтик	S	1	2
безумно	ADV	1	
докторский	A	1	
целое	S	1	А
зельц	S	1	2
копченый	A	1	
полукопченый	A	1	
сырокопченый	A	1	
макароны	S	1	T
вермишель	S	1	3
кислый	A	1	
тертый	A	1	
самостоятельно	ADV	1	
очищать	V	1	
печенка	S	1	1
селедка	S	1	1
фасолевый	A	1	
ириска	S	1	1
джем	S	1	2
боржом	S	1	2
сироп	S	1	2
всмятку	ADV	1	
вкрутую	ADV	1	
толсто	ADV	1	
утятина	S	1	1
гусятина	S	1	1
индятина	S	1	1
девятнадцать	NUM	1	
обвести	V	1	
переводить	V	1	
пристально	ADV	1	
крыжовник	S	1	2
кета	S	1	1
горбуша	S	1	1
борщ	S	1	2
хурма	S	1	1
выдыхаться	V	1	
мол	PART	1	
одинаковый	A	1	
продуктовый	A	1	
мочало	S	1	2
обиженный	A	1	
забывчивый	A	1	
прибиваться	V	1	
распахивать	V	1	
пары	S	1	T
такси	S	1	Н
шшу	S	1	Н
проша	S	1	1
располагаться	V	1	
